Timestamp,Sensor Value
2025-02-22 21:13:54.829,0
2025-02-22 21:13:54.829,0
2025-02-22 21:13:54.830,0
2025-02-22 21:13:54.831,0
2025-02-22 21:13:54.832,0
2025-02-22 21:13:54.833,0
2025-02-22 21:13:54.834,0
2025-02-22 21:13:54.835,0
2025-02-22 21:13:54.836,0
2025-02-22 21:13:54.837,0
2025-02-22 21:13:54.838,0
2025-02-22 21:13:54.839,0
2025-02-22 21:13:54.840,0
2025-02-22 21:13:54.841,0
2025-02-22 21:13:54.842,0
2025-02-22 21:13:54.842,0
2025-02-22 21:13:54.845,0
2025-02-22 21:13:54.846,0
2025-02-22 21:13:54.847,0
2025-02-22 21:13:54.848,0
2025-02-22 21:13:54.849,0
2025-02-22 21:13:54.850,0
2025-02-22 21:13:54.852,0
2025-02-22 21:13:54.853,0
2025-02-22 21:13:54.855,0
2025-02-22 21:13:54.857,0
2025-02-22 21:13:54.858,0
2025-02-22 21:13:54.859,0
2025-02-22 21:13:54.860,0
2025-02-22 21:13:54.862,0
2025-02-22 21:13:54.863,0
2025-02-22 21:13:54.865,0
2025-02-22 21:13:54.867,0
2025-02-22 21:13:54.868,0
2025-02-22 21:13:54.870,0
2025-02-22 21:13:54.873,0
2025-02-22 21:13:54.874,0
2025-02-22 21:13:54.875,0
2025-02-22 21:13:54.877,0
2025-02-22 21:13:54.879,0
2025-02-22 21:13:54.881,0
2025-02-22 21:13:54.883,0
2025-02-22 21:13:54.885,0
2025-02-22 21:13:54.887,0
2025-02-22 21:13:54.891,0
2025-02-22 21:13:54.893,0
2025-02-22 21:13:54.898,0
2025-02-22 21:13:54.901,0
2025-02-22 21:13:54.905,0
2025-02-22 21:13:54.908,0
2025-02-22 21:13:54.912,0
2025-02-22 21:13:54.915,0
2025-02-22 21:13:54.919,0
2025-02-22 21:13:54.922,0
2025-02-22 21:13:54.924,0
2025-02-22 21:13:54.926,0
2025-02-22 21:13:54.928,0
2025-02-22 21:13:54.932,0
2025-02-22 21:13:54.933,0
2025-02-22 21:13:54.936,0
2025-02-22 21:13:54.937,0
2025-02-22 21:13:54.940,0
2025-02-22 21:13:54.944,0
2025-02-22 21:13:54.945,0
2025-02-22 21:13:54.948,0
2025-02-22 21:13:54.949,0
2025-02-22 21:13:54.951,0
2025-02-22 21:13:54.954,0
2025-02-22 21:13:54.959,0
2025-02-22 21:13:54.961,0
2025-02-22 21:13:54.964,0
2025-02-22 21:13:54.967,0
2025-02-22 21:13:54.970,0
2025-02-22 21:13:54.972,0
2025-02-22 21:13:54.976,0
2025-02-22 21:13:54.977,0
2025-02-22 21:13:54.978,0
2025-02-22 21:13:54.982,0
2025-02-22 21:13:54.984,0
2025-02-22 21:13:54.989,0
2025-02-22 21:13:54.990,0
2025-02-22 21:13:54.993,0
2025-02-22 21:13:54.995,0
2025-02-22 21:13:54.996,0
2025-02-22 21:13:54.998,0
2025-02-22 21:13:54.999,0
2025-02-22 21:13:55.003,0
2025-02-22 21:13:55.005,0
2025-02-22 21:13:55.006,0
2025-02-22 21:13:55.008,0
2025-02-22 21:13:55.011,0
2025-02-22 21:13:55.012,0
2025-02-22 21:13:55.013,0
2025-02-22 21:13:55.014,0
2025-02-22 21:13:55.017,0
2025-02-22 21:13:55.019,0
2025-02-22 21:13:55.021,0
2025-02-22 21:13:55.024,0
2025-02-22 21:13:55.026,48
2025-02-22 21:13:55.027,0
2025-02-22 21:13:55.029,0
2025-02-22 21:13:55.030,0
2025-02-22 21:13:55.031,0
2025-02-22 21:13:55.032,0
2025-02-22 21:13:55.035,0
2025-02-22 21:13:55.036,0
2025-02-22 21:13:55.038,0
2025-02-22 21:13:55.040,0
2025-02-22 21:13:55.041,0
2025-02-22 21:13:55.042,0
2025-02-22 21:13:55.043,0
2025-02-22 21:13:55.044,0
2025-02-22 21:13:55.045,0
2025-02-22 21:13:55.046,0
2025-02-22 21:13:55.047,0
2025-02-22 21:13:55.048,0
2025-02-22 21:13:55.049,0
2025-02-22 21:13:55.049,0
2025-02-22 21:13:55.050,0
2025-02-22 21:13:55.051,0
2025-02-22 21:13:55.053,0
2025-02-22 21:13:55.054,0
2025-02-22 21:13:55.055,0
2025-02-22 21:13:55.056,0
2025-02-22 21:13:55.057,0
2025-02-22 21:13:55.057,0
2025-02-22 21:13:55.058,0
2025-02-22 21:13:55.059,0
2025-02-22 21:13:55.059,0
2025-02-22 21:13:55.060,0
2025-02-22 21:13:55.061,0
2025-02-22 21:13:55.061,0
2025-02-22 21:13:55.062,0
2025-02-22 21:13:55.062,0
2025-02-22 21:13:55.063,0
2025-02-22 21:13:55.064,0
2025-02-22 21:13:55.065,0
2025-02-22 21:13:55.065,0
2025-02-22 21:13:55.066,0
2025-02-22 21:13:55.067,0
2025-02-22 21:13:55.068,0
2025-02-22 21:13:55.068,0
2025-02-22 21:13:55.069,0
2025-02-22 21:13:55.070,0
2025-02-22 21:13:55.071,0
2025-02-22 21:13:55.071,0
2025-02-22 21:13:55.073,0
2025-02-22 21:13:55.073,0
2025-02-22 21:13:55.074,0
2025-02-22 21:13:55.074,0
2025-02-22 21:13:55.074,0
2025-02-22 21:13:55.075,0
2025-02-22 21:13:55.075,0
2025-02-22 21:13:55.076,0
2025-02-22 21:13:55.076,0
2025-02-22 21:13:55.077,0
2025-02-22 21:13:55.078,0
2025-02-22 21:13:55.078,0
2025-02-22 21:13:55.080,0
2025-02-22 21:13:55.081,0
2025-02-22 21:13:55.083,0
2025-02-22 21:13:55.084,0
2025-02-22 21:13:55.084,0
2025-02-22 21:13:55.085,0
2025-02-22 21:13:55.087,0
2025-02-22 21:13:55.089,0
2025-02-22 21:13:55.091,0
2025-02-22 21:13:55.092,0
2025-02-22 21:13:55.094,0
2025-02-22 21:13:55.095,0
2025-02-22 21:13:55.096,0
2025-02-22 21:13:55.098,0
2025-02-22 21:13:55.099,0
2025-02-22 21:13:55.099,0
2025-02-22 21:13:55.100,0
2025-02-22 21:13:55.101,0
2025-02-22 21:13:55.103,0
2025-02-22 21:13:55.104,0
2025-02-22 21:13:55.106,0
2025-02-22 21:13:55.107,0
2025-02-22 21:13:55.107,0
2025-02-22 21:13:55.109,0
2025-02-22 21:13:55.110,0
2025-02-22 21:13:55.111,0
2025-02-22 21:13:55.112,0
2025-02-22 21:13:55.113,0
2025-02-22 21:13:55.113,0
2025-02-22 21:13:55.114,0
2025-02-22 21:13:55.115,0
2025-02-22 21:13:55.117,0
2025-02-22 21:13:55.118,0
2025-02-22 21:13:55.121,0
2025-02-22 21:13:55.123,0
2025-02-22 21:13:55.123,0
2025-02-22 21:13:55.126,0
2025-02-22 21:13:55.127,0
2025-02-22 21:13:55.128,0
2025-02-22 21:13:55.129,0
2025-02-22 21:13:55.130,0
2025-02-22 21:13:55.131,0
2025-02-22 21:13:55.132,0
2025-02-22 21:13:55.133,0
2025-02-22 21:13:55.135,0
2025-02-22 21:13:55.136,0
2025-02-22 21:13:55.137,0
2025-02-22 21:13:55.138,0
2025-02-22 21:13:55.140,0
2025-02-22 21:13:55.141,0
2025-02-22 21:13:55.142,0
2025-02-22 21:13:55.143,0
2025-02-22 21:13:55.252,0
2025-02-22 21:13:55.256,0
2025-02-22 21:13:55.257,0
2025-02-22 21:13:55.259,0
2025-02-22 21:13:55.261,0
2025-02-22 21:13:55.262,0
2025-02-22 21:13:55.263,0
2025-02-22 21:13:55.264,0
2025-02-22 21:13:55.265,0
2025-02-22 21:13:55.266,0
2025-02-22 21:13:55.268,0
2025-02-22 21:13:55.270,0
2025-02-22 21:13:55.272,0
2025-02-22 21:13:55.274,0
2025-02-22 21:13:55.276,0
2025-02-22 21:13:55.278,0
2025-02-22 21:13:55.279,0
2025-02-22 21:13:55.281,0
2025-02-22 21:13:55.282,0
2025-02-22 21:13:55.283,0
2025-02-22 21:13:55.284,0
2025-02-22 21:13:55.286,0
2025-02-22 21:13:55.288,0
2025-02-22 21:13:55.291,0
2025-02-22 21:13:55.292,0
2025-02-22 21:13:55.294,0
2025-02-22 21:13:55.295,0
2025-02-22 21:13:55.297,0
2025-02-22 21:13:55.299,0
2025-02-22 21:13:55.300,0
2025-02-22 21:13:55.303,0
2025-02-22 21:13:55.307,0
2025-02-22 21:13:55.310,0
2025-02-22 21:13:55.312,0
2025-02-22 21:13:55.313,0
2025-02-22 21:13:55.314,0
2025-02-22 21:13:55.315,0
2025-02-22 21:13:55.317,0
2025-02-22 21:13:55.319,0
2025-02-22 21:13:55.322,0
2025-02-22 21:13:55.323,0
2025-02-22 21:13:55.325,0
2025-02-22 21:13:55.328,0
2025-02-22 21:13:55.330,0
2025-02-22 21:13:55.332,0
2025-02-22 21:13:55.334,0
2025-02-22 21:13:55.336,0
2025-02-22 21:13:55.342,0
2025-02-22 21:13:55.343,0
2025-02-22 21:13:55.346,0
2025-02-22 21:13:55.348,0
2025-02-22 21:13:55.350,0
2025-02-22 21:13:55.353,0
2025-02-22 21:13:55.355,0
2025-02-22 21:13:55.356,0
2025-02-22 21:13:55.358,0
2025-02-22 21:13:55.360,0
2025-02-22 21:13:55.363,0
2025-02-22 21:13:55.365,0
2025-02-22 21:13:55.366,0
2025-02-22 21:13:55.369,0
2025-02-22 21:13:55.371,0
2025-02-22 21:13:55.375,0
2025-02-22 21:13:55.377,0
2025-02-22 21:13:55.379,0
2025-02-22 21:13:55.381,0
2025-02-22 21:13:55.383,0
2025-02-22 21:13:55.384,0
2025-02-22 21:13:55.388,0
2025-02-22 21:13:55.391,0
2025-02-22 21:13:55.392,0
2025-02-22 21:13:55.393,0
2025-02-22 21:13:55.395,0
2025-02-22 21:13:55.396,0
2025-02-22 21:13:55.398,0
2025-02-22 21:13:55.399,0
2025-02-22 21:13:55.400,0
2025-02-22 21:13:55.402,0
2025-02-22 21:13:55.405,0
2025-02-22 21:13:55.407,0
2025-02-22 21:13:55.409,0
2025-02-22 21:13:55.411,0
2025-02-22 21:13:55.412,0
2025-02-22 21:13:55.414,0
2025-02-22 21:13:55.415,0
2025-02-22 21:13:55.417,0
2025-02-22 21:13:55.419,0
2025-02-22 21:13:55.421,0
2025-02-22 21:13:55.423,0
2025-02-22 21:13:55.425,0
2025-02-22 21:13:55.426,0
2025-02-22 21:13:55.429,0
2025-02-22 21:13:55.430,0
2025-02-22 21:13:55.432,0
2025-02-22 21:13:55.433,0
2025-02-22 21:13:55.434,0
2025-02-22 21:13:55.436,0
2025-02-22 21:13:55.438,0
2025-02-22 21:13:55.440,0
2025-02-22 21:13:55.442,0
2025-02-22 21:13:55.444,0
2025-02-22 21:13:55.445,0
2025-02-22 21:13:55.447,0
2025-02-22 21:13:55.448,0
2025-02-22 21:13:55.449,0
2025-02-22 21:13:55.451,0
2025-02-22 21:13:55.452,0
2025-02-22 21:13:55.454,0
2025-02-22 21:13:55.456,0
2025-02-22 21:13:55.459,0
2025-02-22 21:13:55.460,0
2025-02-22 21:13:55.461,0
2025-02-22 21:13:55.462,0
2025-02-22 21:13:55.463,0
2025-02-22 21:13:55.464,0
2025-02-22 21:13:55.466,0
2025-02-22 21:13:55.467,0
2025-02-22 21:13:55.468,0
2025-02-22 21:13:55.470,0
2025-02-22 21:13:55.471,0
2025-02-22 21:13:55.472,0
2025-02-22 21:13:55.474,0
2025-02-22 21:13:55.476,0
2025-02-22 21:13:55.477,0
2025-02-22 21:13:55.479,0
2025-02-22 21:13:55.479,0
2025-02-22 21:13:55.481,0
2025-02-22 21:13:55.482,0
2025-02-22 21:13:55.483,0
2025-02-22 21:13:55.484,0
2025-02-22 21:13:55.485,0
2025-02-22 21:13:55.487,0
2025-02-22 21:13:55.490,0
2025-02-22 21:13:55.491,0
2025-02-22 21:13:55.493,0
2025-02-22 21:13:55.494,0
2025-02-22 21:13:55.496,0
2025-02-22 21:13:55.497,0
2025-02-22 21:13:55.498,0
2025-02-22 21:13:55.499,0
2025-02-22 21:13:55.501,0
2025-02-22 21:13:55.502,0
2025-02-22 21:13:55.504,0
2025-02-22 21:13:57.317,0
2025-02-22 21:13:57.319,0
2025-02-22 21:13:57.325,0
2025-02-22 21:13:57.330,0
2025-02-22 21:13:57.332,0
2025-02-22 21:13:57.335,0
2025-02-22 21:13:57.337,0
2025-02-22 21:13:57.339,0
2025-02-22 21:13:57.340,0
2025-02-22 21:13:57.342,0
2025-02-22 21:13:57.343,0
2025-02-22 21:13:57.345,0
2025-02-22 21:13:57.346,0
2025-02-22 21:13:57.348,0
2025-02-22 21:13:57.349,0
2025-02-22 21:13:57.351,0
2025-02-22 21:13:57.353,0
2025-02-22 21:13:57.356,0
2025-02-22 21:13:57.358,0
2025-02-22 21:13:57.359,0
2025-02-22 21:13:57.360,0
2025-02-22 21:13:57.361,0
2025-02-22 21:13:57.362,0
2025-02-22 21:13:57.365,0
2025-02-22 21:13:57.366,0
2025-02-22 21:13:57.367,0
2025-02-22 21:13:57.369,0
2025-02-22 21:13:57.370,0
2025-02-22 21:13:57.372,0
2025-02-22 21:13:57.372,0
2025-02-22 21:13:57.374,0
2025-02-22 21:13:57.376,0
2025-02-22 21:13:57.377,0
2025-02-22 21:13:57.377,0
2025-02-22 21:13:57.378,0
2025-02-22 21:13:57.379,0
2025-02-22 21:13:57.380,0
2025-02-22 21:13:57.381,0
2025-02-22 21:13:57.382,0
2025-02-22 21:13:57.383,0
2025-02-22 21:13:57.384,0
2025-02-22 21:13:57.385,0
2025-02-22 21:13:57.387,0
2025-02-22 21:13:57.388,0
2025-02-22 21:13:57.389,0
2025-02-22 21:13:57.391,0
2025-02-22 21:13:57.392,0
2025-02-22 21:13:57.395,0
2025-02-22 21:13:57.396,0
2025-02-22 21:13:57.398,0
2025-02-22 21:13:57.400,0
2025-02-22 21:13:57.402,0
2025-02-22 21:13:57.404,0
2025-02-22 21:13:57.407,0
2025-02-22 21:13:57.408,0
2025-02-22 21:13:57.409,0
2025-02-22 21:13:57.410,0
2025-02-22 21:13:57.412,0
2025-02-22 21:13:57.413,0
2025-02-22 21:13:57.415,0
2025-02-22 21:13:57.417,0
2025-02-22 21:13:57.419,0
2025-02-22 21:13:57.422,0
2025-02-22 21:13:57.423,0
2025-02-22 21:13:57.426,0
2025-02-22 21:13:57.428,0
2025-02-22 21:13:57.429,0
2025-02-22 21:13:57.431,0
2025-02-22 21:13:57.432,0
2025-02-22 21:13:57.435,0
2025-02-22 21:13:57.436,0
2025-02-22 21:13:57.439,0
2025-02-22 21:13:57.440,0
2025-02-22 21:13:57.442,0
2025-02-22 21:13:57.443,0
2025-02-22 21:13:57.445,0
2025-02-22 21:13:57.446,0
2025-02-22 21:13:57.448,0
2025-02-22 21:13:57.450,0
2025-02-22 21:13:57.451,0
2025-02-22 21:13:57.453,0
2025-02-22 21:13:57.455,0
2025-02-22 21:13:57.457,0
2025-02-22 21:13:57.459,0
2025-02-22 21:13:57.461,0
2025-02-22 21:13:57.462,0
2025-02-22 21:13:57.464,0
2025-02-22 21:13:57.466,0
2025-02-22 21:13:57.468,0
2025-02-22 21:13:57.470,0
2025-02-22 21:13:57.472,0
2025-02-22 21:13:57.473,0
2025-02-22 21:13:57.475,0
2025-02-22 21:13:57.477,0
2025-02-22 21:13:57.479,0
2025-02-22 21:13:57.480,0
2025-02-22 21:13:57.481,0
2025-02-22 21:13:57.483,0
2025-02-22 21:13:57.484,0
2025-02-22 21:13:57.486,0
2025-02-22 21:13:57.488,0
2025-02-22 21:13:57.489,0
2025-02-22 21:13:57.491,0
2025-02-22 21:13:57.493,0
2025-02-22 21:13:57.495,0
2025-02-22 21:13:57.496,0
2025-02-22 21:13:57.498,0
2025-02-22 21:13:57.500,0
2025-02-22 21:13:57.501,0
2025-02-22 21:13:57.503,0
2025-02-22 21:13:57.504,0
2025-02-22 21:13:57.506,0
2025-02-22 21:13:57.508,0
2025-02-22 21:13:57.509,0
2025-02-22 21:13:57.511,0
2025-02-22 21:13:57.512,0
2025-02-22 21:13:57.514,0
2025-02-22 21:13:57.514,0
2025-02-22 21:13:57.517,0
2025-02-22 21:13:57.519,0
2025-02-22 21:13:57.521,0
2025-02-22 21:13:57.523,0
2025-02-22 21:13:57.524,0
2025-02-22 21:13:57.526,0
2025-02-22 21:13:57.527,0
2025-02-22 21:13:57.529,0
2025-02-22 21:13:57.531,0
2025-02-22 21:13:57.532,0
2025-02-22 21:13:57.533,0
2025-02-22 21:13:57.534,0
2025-02-22 21:13:57.536,0
2025-02-22 21:13:57.537,0
2025-02-22 21:13:57.539,0
2025-02-22 21:13:57.542,0
2025-02-22 21:13:57.544,0
2025-02-22 21:13:57.545,0
2025-02-22 21:13:57.546,0
2025-02-22 21:13:57.548,0
2025-02-22 21:13:57.550,0
2025-02-22 21:13:57.551,0
2025-02-22 21:13:57.553,0
2025-02-22 21:13:57.555,0
2025-02-22 21:13:57.557,0
2025-02-22 21:13:57.558,0
2025-02-22 21:13:57.625,0
2025-02-22 21:13:57.626,0
2025-02-22 21:13:57.628,0
2025-02-22 21:13:57.630,0
2025-02-22 21:13:57.631,0
2025-02-22 21:13:57.633,0
2025-02-22 21:13:57.635,0
2025-02-22 21:13:57.638,0
2025-02-22 21:13:57.639,0
2025-02-22 21:13:57.640,0
2025-02-22 21:13:57.643,0
2025-02-22 21:13:57.645,0
2025-02-22 21:13:57.646,0
2025-02-22 21:13:57.648,0
2025-02-22 21:13:57.649,0
2025-02-22 21:13:57.651,0
2025-02-22 21:13:57.653,0
2025-02-22 21:13:57.655,0
2025-02-22 21:13:57.656,0
2025-02-22 21:13:57.658,0
2025-02-22 21:13:57.660,0
2025-02-22 21:13:57.662,0
2025-02-22 21:13:57.663,0
2025-02-22 21:13:57.664,0
2025-02-22 21:13:57.665,0
2025-02-22 21:13:57.667,0
2025-02-22 21:13:57.669,0
2025-02-22 21:13:57.671,0
2025-02-22 21:13:57.674,0
2025-02-22 21:13:57.675,0
2025-02-22 21:13:57.677,0
2025-02-22 21:13:57.679,0
2025-02-22 21:13:57.681,0
2025-02-22 21:13:57.682,0
2025-02-22 21:13:57.683,0
2025-02-22 21:13:57.685,0
2025-02-22 21:13:57.687,0
2025-02-22 21:13:57.689,0
2025-02-22 21:13:57.690,0
2025-02-22 21:13:57.691,0
2025-02-22 21:13:57.694,0
2025-02-22 21:13:57.698,0
2025-02-22 21:13:57.699,0
2025-02-22 21:13:57.701,0
2025-02-22 21:13:57.703,0
2025-02-22 21:13:57.705,0
2025-02-22 21:13:57.707,0
2025-02-22 21:13:57.710,0
2025-02-22 21:13:57.711,0
2025-02-22 21:13:57.712,0
2025-02-22 21:13:57.715,0
2025-02-22 21:13:57.716,0
2025-02-22 21:13:57.719,0
2025-02-22 21:13:57.719,0
2025-02-22 21:13:57.721,0
2025-02-22 21:13:57.723,0
2025-02-22 21:13:57.724,0
2025-02-22 21:13:57.727,0
2025-02-22 21:13:57.729,0
2025-02-22 21:13:57.731,0
2025-02-22 21:13:57.732,0
2025-02-22 21:13:57.733,0
2025-02-22 21:13:57.734,0
2025-02-22 21:13:57.735,0
2025-02-22 21:13:57.738,0
2025-02-22 21:13:57.739,0
2025-02-22 21:13:57.740,0
2025-02-22 21:13:57.743,0
2025-02-22 21:13:57.745,0
2025-02-22 21:13:57.747,0
2025-02-22 21:13:57.748,0
2025-02-22 21:13:57.750,0
2025-02-22 21:13:57.751,0
2025-02-22 21:13:57.752,0
2025-02-22 21:13:57.755,0
2025-02-22 21:13:57.757,0
2025-02-22 21:13:57.758,0
2025-02-22 21:13:57.759,0
2025-02-22 21:13:57.761,0
2025-02-22 21:13:57.763,0
2025-02-22 21:13:57.765,0
2025-02-22 21:13:57.766,0
2025-02-22 21:13:57.768,0
2025-02-22 21:13:57.769,0
2025-02-22 21:13:57.771,0
2025-02-22 21:13:57.773,0
2025-02-22 21:13:57.774,0
2025-02-22 21:13:57.775,0
2025-02-22 21:13:57.776,0
2025-02-22 21:13:57.777,0
2025-02-22 21:13:57.779,0
2025-02-22 21:13:57.780,0
2025-02-22 21:13:57.782,0
2025-02-22 21:13:57.782,0
2025-02-22 21:13:57.786,0
2025-02-22 21:13:57.787,0
2025-02-22 21:13:57.789,0
2025-02-22 21:13:57.791,0
2025-02-22 21:13:57.793,0
2025-02-22 21:13:57.794,0
2025-02-22 21:13:57.795,0
2025-02-22 21:13:57.796,0
2025-02-22 21:13:57.797,0
2025-02-22 21:13:57.799,0
2025-02-22 21:13:57.800,0
2025-02-22 21:13:57.802,0
2025-02-22 21:13:57.804,0
2025-02-22 21:13:57.806,0
2025-02-22 21:13:57.808,0
2025-02-22 21:13:57.809,0
2025-02-22 21:13:57.810,0
2025-02-22 21:13:57.812,0
2025-02-22 21:13:57.813,0
2025-02-22 21:13:57.814,0
2025-02-22 21:13:57.815,0
2025-02-22 21:13:57.817,0
2025-02-22 21:13:57.819,0
2025-02-22 21:13:57.820,0
2025-02-22 21:13:57.822,0
2025-02-22 21:13:57.824,0
2025-02-22 21:13:57.825,0
2025-02-22 21:13:57.826,0
2025-02-22 21:13:57.827,0
2025-02-22 21:13:57.829,0
2025-02-22 21:13:57.830,0
2025-02-22 21:13:57.832,0
2025-02-22 21:13:57.833,0
2025-02-22 21:13:57.835,0
2025-02-22 21:13:57.836,0
2025-02-22 21:13:57.838,0
2025-02-22 21:13:57.839,0
2025-02-22 21:13:57.841,0
2025-02-22 21:13:57.843,0
2025-02-22 21:13:57.844,0
2025-02-22 21:13:57.845,0
2025-02-22 21:13:57.847,0
2025-02-22 21:13:57.848,0
2025-02-22 21:13:57.850,0
2025-02-22 21:13:57.852,0
2025-02-22 21:13:57.853,0
2025-02-22 21:13:57.855,0
2025-02-22 21:13:57.856,0
2025-02-22 21:13:57.858,0
2025-02-22 21:13:57.919,0
2025-02-22 21:13:57.920,0
2025-02-22 21:13:57.922,0
2025-02-22 21:13:57.924,0
2025-02-22 21:13:57.926,0
2025-02-22 21:13:57.927,0
2025-02-22 21:13:57.929,0
2025-02-22 21:13:57.931,0
2025-02-22 21:13:57.932,0
2025-02-22 21:13:57.933,0
2025-02-22 21:13:57.935,0
2025-02-22 21:13:57.936,0
2025-02-22 21:13:57.939,0
2025-02-22 21:13:57.941,0
2025-02-22 21:13:57.942,0
2025-02-22 21:13:57.943,0
2025-02-22 21:13:57.944,0
2025-02-22 21:13:57.946,0
2025-02-22 21:13:57.947,0
2025-02-22 21:13:57.949,0
2025-02-22 21:13:57.950,0
2025-02-22 21:13:57.951,0
2025-02-22 21:13:57.954,0
2025-02-22 21:13:57.956,0
2025-02-22 21:13:57.958,0
2025-02-22 21:13:57.959,0
2025-02-22 21:13:57.961,0
2025-02-22 21:13:57.963,0
2025-02-22 21:13:57.963,0
2025-02-22 21:13:57.964,0
2025-02-22 21:13:57.966,0
2025-02-22 21:13:57.967,0
2025-02-22 21:13:57.969,0
2025-02-22 21:13:57.970,0
2025-02-22 21:13:57.972,0
2025-02-22 21:13:57.974,0
2025-02-22 21:13:57.975,0
2025-02-22 21:13:57.978,0
2025-02-22 21:13:57.980,0
2025-02-22 21:13:57.981,0
2025-02-22 21:13:57.982,0
2025-02-22 21:13:57.983,0
2025-02-22 21:13:57.986,0
2025-02-22 21:13:57.988,0
2025-02-22 21:13:57.991,0
2025-02-22 21:13:57.991,0
2025-02-22 21:13:57.993,0
2025-02-22 21:13:57.995,0
2025-02-22 21:13:57.997,0
2025-02-22 21:13:57.998,0
2025-02-22 21:13:57.999,0
2025-02-22 21:13:58.000,0
2025-02-22 21:13:58.002,0
2025-02-22 21:13:58.005,0
2025-02-22 21:13:58.007,0
2025-02-22 21:13:58.008,0
2025-02-22 21:13:58.010,0
2025-02-22 21:13:58.050,0
2025-02-22 21:13:58.053,0
2025-02-22 21:13:58.054,0
2025-02-22 21:13:58.057,0
2025-02-22 21:13:58.059,0
2025-02-22 21:13:58.061,0
2025-02-22 21:13:58.062,0
2025-02-22 21:13:58.063,0
2025-02-22 21:13:58.066,0
2025-02-22 21:13:58.068,0
2025-02-22 21:13:58.070,0
2025-02-22 21:13:58.071,0
2025-02-22 21:13:58.073,0
2025-02-22 21:13:58.075,0
2025-02-22 21:13:58.076,0
2025-02-22 21:13:58.077,0
2025-02-22 21:13:58.078,0
2025-02-22 21:13:58.080,0
2025-02-22 21:13:58.081,0
2025-02-22 21:13:58.082,0
2025-02-22 21:13:58.085,0
2025-02-22 21:13:58.087,0
2025-02-22 21:13:58.088,0
2025-02-22 21:13:58.090,0
2025-02-22 21:13:58.092,0
2025-02-22 21:13:58.094,0
2025-02-22 21:13:58.095,0
2025-02-22 21:13:58.097,0
2025-02-22 21:13:58.099,0
2025-02-22 21:13:58.100,0
2025-02-22 21:13:58.101,0
2025-02-22 21:13:58.103,0
2025-02-22 21:13:58.106,0
2025-02-22 21:13:58.107,0
2025-02-22 21:13:58.109,0
2025-02-22 21:13:58.111,0
2025-02-22 21:13:58.112,0
2025-02-22 21:13:58.114,0
2025-02-22 21:13:58.114,0
2025-02-22 21:13:58.116,0
2025-02-22 21:13:58.117,0
2025-02-22 21:13:58.120,0
2025-02-22 21:13:58.121,0
2025-02-22 21:13:58.122,0
2025-02-22 21:13:58.124,0
2025-02-22 21:13:58.126,0
2025-02-22 21:13:58.128,0
